,cad_recursive_linear_residue,aud_recursive_linear_residue,gbp_recursive_linear_residue
1998-01-20,-0.0024297227841811007,0.0026099820387082816,-0.006933666504096783
1998-01-21,-0.0027247439872166955,-0.006109204366632691,0.0036706447338198302
1998-01-22,-0.004763331556674712,-0.0073627217412353,0.009949481563647063
1998-01-23,-0.0002729325233717624,0.019624770196110374,0.013702930535824219
1998-01-26,0.0016141869396393597,-0.0015833144895181384,-0.009712635118107884
1998-01-27,-0.0060924445979112195,0.011340399742787456,-0.007496731411218449
1998-01-28,0.00045522273545920235,0.0035943165975643853,-0.0021038319107956555
1998-01-29,-0.006274075460280273,-0.011631497616690955,0.0005157358900875484
1998-01-30,0.009948992472478966,0.01688210157984844,-0.00507800174439348
1998-02-02,0.0004534421726174224,0.005021133559118275,0.005008466252394596
1998-02-03,0.0034978359788063497,-0.008571318648246161,0.0037426781083533182
1998-02-04,0.0005964252609896618,0.00035134860956832596,0.0062375256705310585
1998-02-05,0.006363119033949292,-0.007755495872163386,-0.0014722293192825362
1998-02-06,0.0037483662344749737,-0.0064754398942027825,-0.008203191537551268
1998-02-09,-0.0001256816509126143,0.0030324843257495526,-0.006748461035253525
1998-02-10,-0.001846379394395605,0.01128207665690585,-0.0017215534451836096
1998-02-11,-0.0025690259298336814,-0.006129789531520867,0.002900408193868365
1998-02-12,0.0008804909590031421,-0.0030505008914097787,0.00566397112427803
1998-02-13,-0.0035829395125216677,-0.0017227961813555005,0.0009135747137966482
1998-02-16,-0.0015707792626023195,-0.013397509268614093,-0.0019183446719497558
1998-02-17,0.004199548746279345,0.006359215966078592,-0.002739839070055529
1998-02-18,0.005327936096117234,-0.0011396267572239428,0.003038052926165694
1998-02-19,0.0070070982253794024,0.011225928790462426,-0.0007000829008041965
1998-02-20,0.0015799433963607815,-0.007970969347354128,0.0007624572256177121
1998-02-23,-0.0032520486984952378,-0.007584584253763392,0.004309986757691799
1998-02-24,0.00015993319959936946,0.0015607013189063556,0.002717460614147449
1998-02-25,0.003002843061495262,0.002607684852700255,-0.003973719963958803
1998-02-26,-0.000266375543702981,0.008560691761466633,0.0006265769604663546
1998-02-27,-0.00254144649979662,0.010107955572721662,-0.00043295659816776724
1998-03-02,0.002718529457817507,0.0029944793925299595,0.002212456329776721
1998-03-03,-0.0012609460239401368,-0.006267325982174764,0.002301980728680791
1998-03-04,-0.00040897613980919365,-0.004378944789467364,-0.0014645755977273234
1998-03-05,0.0017225842947510598,-0.010221800404605396,-0.008659818664536339
1998-03-06,0.0005852520435858692,0.0012548661956643514,0.003418942912482812
1998-03-09,0.005112385330376033,-0.00293818839313874,-9.547380704751195e-05
1998-03-10,0.0014281904745101807,0.006040287877709062,0.0017167757378420672
1998-03-11,0.0015669592413011006,-0.006375194744416434,0.004693872573225452
1998-03-12,-0.0012499624981183418,0.006937694719571187,0.0049323643656238115
1998-03-13,-0.0022397832579828213,0.008665568388557544,0.009329388316715172
1998-03-16,1.7554043667243112e-05,-0.009295874351086296,-0.003121917873590994
1998-03-17,-0.00351976835718373,-0.005926838596020155,0.0050686012665496685
1998-03-18,-0.0009751426272317195,-0.006717984008535559,-0.0038620391194222324
1998-03-19,-0.00012434024532572885,-0.004181599346982744,-0.0025038927259573704
1998-03-20,1.7554043667243112e-05,0.0091197569509215,0.001658715140070209
1998-03-23,0.00044317652295908596,0.008293048460972797,0.0057570299556869145
1998-03-24,0.0014349887246406271,0.0003558156361457964,-0.0026313541556751076
1998-03-25,0.003975715841296388,-0.002479884441062218,0.0016452098326230024
1998-03-26,-0.0009705185894756903,0.011204350277056975,0.006975508269009118
1998-03-27,-0.003094188212634543,-0.0069131167012834605,-0.0030138735907678446
1998-03-30,-0.0032460174943560703,-0.013126091832062191,-0.0031101726979252133
1998-03-31,0.00115391780231525,-0.000998585584551891,-0.0026282082021352577
1998-04-01,0.001010814146610948,-0.00615122887799867,-0.002831695855241467
1998-04-02,-0.0014016911562401387,-0.0043573984898966234,-0.0015720233863186811
1998-04-03,0.0005854938573147431,0.0009726723985951213,-0.0033638500793978197
1998-04-06,0.0003014030379090741,0.0005148322548081518,0.004996452385028485
1998-04-07,-0.0023977344786446884,0.0008191763777617,0.00020659051662536904
1998-04-08,-0.0012634937437945545,0.008396687071935428,0.004068488513042837
1998-04-09,-0.0011225344366710096,-0.012859511481603235,-0.0025186929714013646
1998-04-10,0.0008727422371781794,-0.000707432724185485,0.0020051149850509034
1998-04-13,-0.006987978932184693,0.002045539939595621,-0.0035869314000546246
1998-04-14,0.0010213542283343017,-0.00915054847464235,0.011106704187157928
1998-04-15,-0.003284437327762537,0.0015982146934708352,-0.0007731061460132074
1998-04-16,0.003319545415097023,0.00726679274744514,0.004230995508915062
1998-04-17,0.0030229230320640045,-0.006074547281366737,-0.005703194434666942
1998-04-20,0.0008745745217764481,-0.005648309864553324,-0.002421808221106544
1998-04-21,-0.002842041842637113,0.007607150992787371,-0.002109797851898059
1998-04-22,0.00044701507667974463,0.001284801956370719,-0.00039362636238017643
1998-04-23,-0.003279703620703702,0.003882886414149812,-0.0033870784492499063
1998-04-24,0.0008787569101570173,-0.005148332935626597,-0.00035533185396684783
1998-04-27,-0.002856011152064488,-0.005947479549220135,0.005055585687068721
1998-04-28,-0.0007021293267263325,-0.005207180301627522,-0.004527936961549728
1998-04-29,0.0027495997433027754,0.007328128967578408,0.002673280950013993
1998-04-30,0.003601016632716534,0.000827976432458034,-1.431144518012637e-05
1998-05-01,-0.002130982197865252,-0.0007127369940176254,-0.002928391807240729
1998-05-04,0.00016093349763710385,-0.010945978325513294,0.000588760015830302
1998-05-05,-0.00458081589262568,-0.002438870889291832,-0.0031307753726744552
1998-05-06,0.0007374446513893388,-0.004326292108489104,-0.0007281817086971362
1998-05-07,0.0015994915275217329,-0.0026134479384671717,-0.006974700273175093
1998-05-08,0.00030491036748378866,5.761971922020429e-05,-0.005413641597247412
1998-05-11,0.001166154313519439,0.0013154815202909408,-0.0046945090164529435
1998-05-12,1.7554043667243112e-05,-0.004509676983217902,0.0014600635863947385
1998-05-13,-0.006749443199561913,-0.004055008665209624,-0.0010146997787169375
1998-05-14,-0.0012834942063573403,-0.0016874429906192801,0.00034829970005235305
1998-05-15,-0.0012851891383338883,-0.003601017941765249,-0.002886509428576895
1998-05-18,1.7554043667243112e-05,-0.0023356801866201583,-0.0013094455293251798
1998-05-19,-0.000561988134245985,-0.005227889502471982,-0.0012993095794896431
1998-05-20,0.0007419293017090526,0.0063011363589052915,0.007180688840485237
1998-05-21,-0.0009967183029390388,0.00958755207267732,-0.0028048397931343017
1998-05-22,-0.000997748095910935,-0.00803702014638945,-0.0006416557806218505
1998-05-25,0.0005978529138614167,-0.0007395106537980024,0.0007704149329844678
1998-05-26,-0.003178265062129728,-0.010202168899420593,0.003905407499177493
1998-05-27,0.000890154448076084,0.00021874112454740684,-0.002510445732944234
1998-05-28,-0.00012782649013534287,0.0034351862594564474,-0.0024276237155092494
1998-05-29,-0.002019995780745989,0.0003786985468300485,0.002548691536396228
1998-06-01,-0.0008569541012653744,-0.01384271723477064,0.005307759301893369
1998-06-02,0.005543233364330633,0.006546935158969992,-0.0005374157333698484
1998-06-03,-0.002159989097381878,-0.013291105271422675,8.246560782383219e-05
1998-06-04,-0.0012912514947212813,-0.0009261481909124559,-0.0018861839758828403
1998-06-05,-0.0015844269295332244,-0.014483284203291412,-0.0007224905030374442
1998-06-08,0.00016329477117141644,-0.00729289784012137,-0.00027030334590486606
1998-06-09,-0.0010030773783130905,-0.00667188077771934,0.0017316828006504012
1998-06-10,-0.004808074974156442,-0.008588700145949745,-0.0047035523704878094
1998-06-11,-0.002477493849357384,-0.002329016258510829,-0.00038771323011055586
1998-06-12,0.0020727514787536074,0.00652242617493577,0.00376792647510246
1998-06-15,-0.005423235791401606,-0.0028293653886113813,0.0012291736526785539
1998-06-16,0.002668122522281411,0.011892077366223065,0.009213076018173526
1998-06-17,0.006321173831966873,0.031979622343472194,0.010483400685215642
1998-06-18,-0.007757736356088642,-0.010579907967968748,0.0020425042799098636
1998-06-19,0.0009008162827479941,0.010857921069989796,0.001304164774061619
1998-06-22,-0.00012960216291127058,-0.008113695562633349,-0.00015511045658866398
1998-06-23,0.0007531186226212609,-0.005207282208685814,-0.0047745654627518565
1998-06-24,0.0004586332245299122,-0.0027506748496351364,0.0014302698442099483
1998-06-25,0.002659951353325838,0.005501830147065524,0.0024223733916723393
1998-06-26,-0.002183958550201117,-0.0027432718062332263,-0.006249880674675959
1998-06-29,-0.0010114794907241894,0.0033519728880449084,0.002501111063496441
1998-06-30,0.002661503879992897,0.020727246462165238,0.0012533656040388673
1998-07-01,0.0032395837789779593,-0.0007481171707170321,-0.004721897379225443
1998-07-02,-0.003791416280760542,-0.008035658513407028,-0.0004956721925248697
1998-07-03,-0.0001292349474219764,0.004436123430466411,-0.007532442539367468
1998-07-06,-0.0030700026251202737,-0.002859251575903098,-0.004486439232835582
1998-07-07,0.0007535517216984181,0.008943694831944638,-7.565466106390677e-05
1998-07-08,-0.00012960216291127058,-0.005911584098380928,7.837912008611174e-05
1998-07-09,-0.0018974498559929073,-0.008881895319588428,-0.0036020433743148917
1998-07-10,-0.002492228037028279,0.003968330259762077,0.001232566884735775
1998-07-13,-0.000721817524211323,0.003629052086817309,0.00449216315452717
1998-07-14,-0.0014628311267670631,0.010214901725435722,-0.003806146439771591
1998-07-15,-0.004436796305713,5.761971922020429e-05,0.0005601147530388524
1998-07-16,1.7554043667243112e-05,0.011065148905047962,0.0032306176132414627
1998-07-17,-0.00013126655337799742,-0.0016891056157214857,0.001484345865768782
1998-07-20,-0.0001312887042448604,0.0016456778582717001,0.0028735636601453637
1998-07-21,-0.0016211800288335706,-0.0061501200725869055,-0.0020933524214252993
1998-07-22,-0.00341759234078556,-0.006028241473284112,-4.5003440146779324e-05
1998-07-23,0.0001671538644264262,-0.0010675109949891282,0.004504818306309237
1998-07-24,-0.002228796582706829,-0.010613459713999062,0.004571588490394406
1998-07-27,-0.0026847445531839285,-0.00957904121776536,-0.0015960719610382792
1998-07-28,0.0015197324844739327,0.00823027063465327,-0.005875637849908726
1998-07-29,-0.003440835990798332,-0.00043086030351900846,-0.0021628824368367617
1998-07-30,0.0015226717269628302,-0.007298359506596007,-0.003631879933670198
1998-07-31,-0.006167877157973647,-0.006361627078866937,-0.002129815073913753
1998-08-03,-0.001648481934276049,-0.005406422354343564,-0.0028596976511382
1998-08-04,-0.00013404149971410118,0.007006688053649747,0.006354921125230728
1998-08-05,-0.002563092549824255,0.0036784268349940984,-0.0010557623310041024
1998-08-06,-0.006233895758174703,-0.0065354485014913356,-0.0014913272003725321
1998-08-07,0.0059649600608621435,-0.007245317302149766,-0.0016551830375238817
1998-08-10,0.0012331749196976864,-0.003948394651718411,0.001965662570519758
1998-08-11,-0.002262948655057908,-0.006149933139131302,-0.002138092959198382
1998-08-12,0.0012344693140133626,-0.00027902394664207526,-0.00200904120626719
1998-08-13,0.0003215516140278355,0.004089883247158711,-0.0013976759135159193
1998-08-14,0.0016878907770242239,-0.004143008149548643,-0.0038900005077876516
1998-08-17,-0.006680598567961351,-0.003991651884152779,-0.0014676155360879436
1998-08-18,-0.0007464462990948403,0.00897798519032973,0.0011762076858314334
1998-08-19,-0.003197636661459693,-0.010554793532913819,0.003675367734180045
1998-08-20,0.002468160263194439,-0.005205997153677132,0.004495815708976961
1998-08-21,-0.009666635082872601,-0.008662620202225234,0.004444753168107692
1998-08-24,-0.002456929124301812,-0.001833227427726113,0.0018684104442205894
1998-08-25,-0.0009119580294538983,-0.006328869580959172,6.355840596056897e-05
1998-08-26,-0.009481855551150411,-0.01970344999892908,-0.001458720023769938
1998-08-27,-0.009572960468392646,-0.018121458707996686,0.00693240372066869
1998-08-28,0.01132775943525369,0.018766405936698826,0.018518130813100355
1998-08-31,-0.0031113596479523074,0.002349783290029951,-0.0010349020291047476
1998-09-01,0.010926186450577888,0.02062658612687669,-0.0028968688351566833
1998-09-02,0.006352067307054541,0.007791610318956544,-0.0030612909787139445
1998-09-03,0.00263233673779548,0.0024516017107286247,0.0041819094533616305
1998-09-04,0.01025681214240318,0.0024458842457369522,-0.0021566605067689193
1998-09-07,-0.0010473277790274645,0.005664634663770386,-0.002915510826961739
1998-09-08,0.0027535338625420437,0.0005657928477982976,-0.0064479282914480735
1998-09-09,-0.003022886121599535,-0.005205997153677132,0.007987703925363979
1998-09-10,0.0024506452683087133,0.01576607548273674,0.012015591134234041
1998-09-11,0.0033534176374964454,0.002735445587170161,-0.010452832453330294
1998-09-14,0.006505694495387324,-0.003123097786182626,0.004464296066868933
1998-09-15,0.0015204097518346819,-0.003806307809667441,-0.002512063569272973
1998-09-16,-0.0076707328661410855,-0.004159304805830754,0.002117786914710601
1998-09-17,-0.010785137544417369,0.002927062147173044,0.002263059719674548
1998-09-18,0.003529812369072547,-0.010447390475237283,-0.0008401411283274863
1998-09-21,-0.0030358834432231106,-0.006264485917298822,0.0007501522234705215
1998-09-22,-0.0001353628463011921,-0.00440897420381463,-0.0006673818038595048
1998-09-23,0.010060243438816872,-0.0021831810115596085,0.0026466667528620264
1998-09-24,0.000622972557694477,0.006936408666024475,-0.0003736657125462016
1998-09-25,0.0003201259067925103,0.004332957569621999,0.007707616236095015
1998-09-28,0.0021329975645120493,0.0071992926510466414,0.007498838922369433
1998-09-29,-0.0037631687962387493,0.009333341845023059,-0.0007160586760272828
1998-09-30,-0.010185839130099374,-0.0036423508656987947,-0.0063681111363754535
1998-10-01,-0.01090983441263951,0.008279832329764992,0.003458230194428606
1998-10-02,0.002336126842140771,-0.003961139875697727,-0.002329327441959953
1998-10-05,-0.007732019767963585,-0.014477028581609751,-0.009309075644669595
1998-10-06,0.00529379223054641,0.005829151611925166,0.0010382761619465383
1998-10-07,0.015833622695483305,0.046846879587181936,0.008082666991448752
1998-10-08,-0.01579851460814882,-0.007725782636084521,0.007069891153321003
1998-10-09,0.00310826891321778,-0.00043086030351900846,-0.001988833633636124
1998-10-12,0.000634552366495487,0.021168709121052853,-0.00863088613482391
1998-10-13,-0.0032259425059457357,-0.004417375762056518,0.008712180194361051
1998-10-14,0.0032610505932802215,0.018310646128224205,-0.002322437681143055
1998-10-15,0.0017123391346368403,0.007578808417575479,0.0030102542269536646
1998-10-16,-0.003683869059518976,-0.008407707522911522,-0.0037214109812090113
1998-10-19,0.0004809818730780772,-0.007686393694641346,-0.0017478920862893268
1998-10-20,0.004486318703575274,0.0011675857413689494,0.00564936721840344
1998-10-21,-0.004914638445651622,-0.00518589749850683,-0.008048653887348699
1998-10-22,0.0007898144882567441,-0.0016963470861744868,0.0006292302116782411
1998-10-23,-0.00029127857151142376,-0.012791898547901902,-0.004788967385909074
1998-10-26,0.0038711233596573115,-0.004641408614584607,-0.013131346121005753
1998-10-27,-0.0038360152723228257,0.004271564366578674,0.00781634145689363
1998-10-28,0.0032555493174426277,-0.002047132939914974,-0.0013698959159875357
1998-10-29,-0.005230181413403003,0.011499207753829689,0.001837609234793164
1998-10-30,0.002953506086939648,0.001498657515624403,-0.0016596577976366648
1998-11-02,0.006783687806845382,-0.0018642258434783277,-0.007063636317438176
1998-11-03,0.004757261716493353,0.003258646780299036,-0.002278882531650045
1998-11-04,0.0033676409289493427,0.009124730274984129,-0.0006891334228521878
1998-11-05,-0.0024177591842881284,0.000532566296659388,0.0010008703098670036
1998-11-06,-0.0059434876812837455,0.006054166013796337,0.0006402626288997784
1998-11-09,-0.00028910035922643704,0.00037223353336158886,0.0007704135331298095
1998-11-10,-0.006752744166617943,-0.012445510637418432,-0.001823641113660142
1998-11-11,-0.0007547064009222578,0.0070406666637238945,0.0015167314361364077
1998-11-12,1.7554043667243112e-05,0.009031937999442642,-0.000399978281339356
1998-11-13,-0.0024576947448756957,-0.001982076602589965,0.002368824847670338
1998-11-16,-0.0010672968957400016,-0.003088520991335041,0.007595536490971599
1998-11-17,0.002804796479882663,-0.0002575394387619879,-0.001559927354994636
1998-11-18,-0.004476835544172077,0.01491905866913158,-0.0032962093569206007
1998-11-19,0.003738488569357299,-0.0016519152374924063,-0.0029989649326491005
1998-11-20,0.0006363659446019557,-0.00040912474666281347,-0.0039823429320396285
1998-11-23,-0.0013753116152439811,-0.008381248926644368,2.6519476529408836e-05
1998-11-24,-0.000757099337700375,0.008807675546684336,0.002004716610855535
1998-11-25,0.007429570682296303,-0.004620386628719707,0.0005456249862440759
1998-11-26,0.00017138836440747462,-0.006213959319495076,-0.00013079424668211207
1998-11-27,0.0012473774115858464,-0.0037242946529428157,-0.005181180563370406
1998-11-30,0.0010924101932155742,-0.00707225283586148,-0.0018168381524065593
1998-12-01,0.0021638065922083595,0.0060817343226011854,0.004074450950218672
1998-12-02,-0.00044196959159223024,-0.0045364477666941395,0.007704076134545392
1998-12-03,-0.003973854387081335,-0.008553500306427196,0.00040708237309959014
1998-12-04,0.002015249675377282,-0.011864545016668936,-0.0010916613865253656
1998-12-07,-0.0019801415880427962,0.004746770521706146,-0.00851305934252678
1998-12-08,-0.0036810169778843903,-0.006903153023929286,0.004947636219010752
1998-12-09,0.002638787523541384,0.0034631204563494566,-0.0026804292727260932
1998-12-10,1.7554043667243112e-05,0.005063685886375747,0.011090849981590017
1998-12-11,-0.0009068028238750877,0.00021868922105828907,0.010636673062490217
1998-12-14,1.7554043667243112e-05,-0.0023611511125245944,-0.0005353530706248361
1998-12-15,-0.00044494500103744636,0.006655117300209136,-0.004427373702329924
1998-12-16,0.0017123391346368403,-0.0005841258506947711,-0.009268512465527378
1998-12-17,-0.0021399440963538983,-0.00412379518629412,0.003738460186350826
1998-12-18,-0.0013718711123152612,-0.0012324949573799138,0.004427249338490948
1998-12-21,-0.0041623421264598524,-0.00463304799972185,0.0016417331381287457
1998-12-22,-0.0013796362790998958,-0.005143952476853108,-0.002308454681052426
1998-12-23,0.0020350917808695003,-0.005334990783377057,-0.000985635254307989
1998-12-24,0.0003275834989484897,-0.00158226257678039,-0.0022803800402490925
1998-12-25,-0.0009128228260491219,0.0003858113860978462,-0.0005090542590427832
1998-12-28,-0.0002927640348508694,-0.0024064472359390677,0.0025975089241794765
1998-12-29,0.0001727251200899541,0.007758157484662144,0.00016283626103685752
1998-12-30,0.002032589988600151,-0.0035395064616293038,-0.01012369633554562
1998-12-31,0.006653892929915393,-0.00027003428109000256,0.00010883693022905916
1999-01-01,0.002015249675377282,5.761971922020429e-05,0.00031917696220379083
1999-01-04,0.0055288968367861215,0.019529271743943154,-1.8017504574087726e-07
1999-01-05,0.00943868435528442,-0.0007461742312985121,-0.0033688652789859892
1999-01-06,0.0006223318062796061,0.01045688150346803,0.0009085445890082614
1999-01-07,-0.000889749814127951,0.010822327119248088,-0.0035864052244464883
1999-01-08,0.0009248579014624373,-0.001833633799588218,-0.00546302169949421
1999-01-11,0.00393971927683193,0.008227343085335582,-0.00597916330067335
1999-01-12,-0.006932164213535177,-0.0051192684603135075,0.0021159258275968346
1999-01-13,-0.004236478503557985,-0.007203659225817715,0.010482195336362606
1999-01-14,-0.0076242376910900765,-0.002639296328042483,0.003284841929817725
1999-01-15,0.006440576584295119,0.007338436940804339,-0.0038017066422132146
1999-01-18,-0.0010500888549706785,5.761971922020429e-05,0.0013447098214486182
1999-01-19,-0.002274097711673608,0.007285809580777803,0.002447748303370359
1999-01-20,0.00520444591666994,0.0020909355053942546,-0.005948122493212626
1999-01-21,0.004420506575279346,0.0006824244880621732,0.004086790748521465
1999-01-22,-0.002257414708794061,-0.011880944949895155,0.00048439198001936777
1999-01-25,-0.001045871806644307,-0.002949425357460166,0.0025867074307816844
1999-01-26,0.0004734464609545167,-0.002481661124655742,0.0008874505983754428
1999-01-27,0.0009287158379130171,-0.0018510813533326054,-0.00679602990494578
1999-01-28,0.0006245343354438807,-0.001695229108194184,0.0012073295971204816
1999-01-29,0.004256131385413562,0.005306975605363929,-0.0026943952108983765
1999-02-01,0.0021301246196109604,0.00890304147351796,-0.0015438545669839714
1999-02-02,-0.005120737448813497,0.00288425476708405,-0.0009104816870391518
1999-02-03,0.0031943209539964414,0.006622194715726738,-0.002277401199278056
1999-02-04,0.01277378614499489,0.009515787753762396,0.005207004609019678
1999-02-05,0.00016666311723060134,0.0046765655755147805,-0.007975473755241616
1999-02-08,-0.0008774340828991663,-0.0016335175890458287,0.004856740775115365
1999-02-09,-0.002073871875525015,-0.006580768225344079,-0.0009381017155560131
1999-02-10,0.0034511619554163132,0.0017600112160283798,-0.006887656706094671
1999-02-11,-0.000578748895886518,0.002065807618947769,-0.0020981152737354052
1999-02-12,-0.0001315772667276579,-0.0017959489301026966,0.0077005462564500365
1999-02-15,-0.001026988317961854,-0.002264183041937583,-0.005397981267157556
1999-02-16,-0.0022244317994124206,-0.015560376950086318,0.005149865498134306
1999-02-17,0.0015127696332393507,0.00084433992343509,0.0007596673841892494
1999-02-18,0.005233272595808889,0.0008437214812642268,-0.00026630987812129974
1999-02-19,-0.0014698774368786768,0.007104865234623293,-0.008087923283560934
1999-02-22,-0.004159063006296506,0.0005256749582823305,0.0028052720105065875
1999-02-23,-0.00013193396019886195,-0.0007225940989337588,-0.007236116793561383
1999-02-24,-0.002527167036158153,-0.01124548335129809,-0.010088414096128519
1999-02-25,-0.008411153291388276,-0.013132877447552526,0.003105070005906417
1999-02-26,0.0013769681945629867,-0.010071898519635346,0.0003524061654711436
1999-03-01,-0.008166789912887797,0.0028011056649710608,0.0036683765153047347
1999-03-02,0.000474001369964037,0.002150512699211694,0.005094337278861858
1999-03-03,-0.0016571057067747105,-0.00042496695466735963,-0.0024580065464511647
1999-03-04,0.0010835710486007159,0.00807048310457721,-0.0019632403834772237
1999-03-05,0.0019942900328877335,0.0029266047919985893,-0.0022249567840167835
1999-03-08,0.0012320676285104452,0.005454458214973713,0.0025735268141951957
1999-03-09,-0.001045064652146956,0.005110527990969683,0.00500670756385208
1999-03-10,-0.0025678021222658963,0.004301241018821135,0.004833059880490618
1999-03-11,-0.0010489502091705313,-0.0008838521846216019,0.006463173937359299
1999-03-12,0.0003223856265794115,-0.001041885614196757,-0.002783395202531522
1999-03-15,-0.0018128308480820606,-0.01148127381908569,-0.006483191970961793
1999-03-16,-0.00044056614453910257,-0.005842102407968163,0.005090691307938756
1999-03-17,0.004285202648541184,0.004525474606303105,0.0007047613787366856
1999-03-18,0.0018409856383948301,0.001489486959325671,-0.0008791385166386219
1999-03-19,0.002443635597545766,0.0024395184237538513,0.00016042174877936363
1999-03-22,0.007411024161914168,0.011412417635472029,-0.0006094565068134439
1999-03-23,-0.0031443849002833722,0.0024070608500591072,0.0062763305589358396
1999-03-24,-0.0001332641452922131,-0.003076196696951238,-0.0022174535389054327
1999-03-25,0.00077141763006686,0.0013123250281166354,-0.006676354938581553
1999-03-26,-0.004362786771905682,-0.004183335353082173,0.0006663635685961899
1999-03-29,0.0006228809386643367,-0.004833908771749983,-0.005068210204144842
1999-03-30,0.0015292701289892111,-0.008520669580431338,-0.0018664614896104707
1999-03-31,0.0027328973925331047,0.01195213787720585,-0.000543651823567453
1999-04-01,0.004826700673416871,0.00021526140000695075,-0.005385697136833223
1999-04-02,0.0021143048492821316,5.761971922020429e-05,0.0011876055058636856
1999-04-05,-0.0032793169179921276,-0.004840865227838097,-0.0023978026767281415
1999-04-06,-0.0002827011755228389,-0.0037513041049019747,-0.005176817969202792
1999-04-07,0.0025668543671011103,-0.0023303460736597715,0.003195747303439174
1999-04-08,-0.0008814571046860916,-0.0012182975192660973,0.006214500425075435
1999-04-09,-0.0007322397981632497,0.008163839105783567,0.0025320743372914986
1999-04-12,0.0060002222021561,0.006212456477126439,0.0009093577535277475
1999-04-13,0.0006138569832210043,0.0013154815202909408,0.0030101323294147203
1999-04-14,-0.0023697941507883867,-0.004036229487591124,-0.003439235533995227
1999-04-15,0.003745285192545387,0.014313363610040831,-0.0014324057698517087
1999-04-16,0.006692651141988113,0.00687829412304365,0.0034115052351152203
1999-04-19,-0.0054675979491979575,0.006832087506090335,-0.0018406526731468643
1999-04-20,-0.0016189857845071117,-0.008262921350264673,-0.0009893805821751724
1999-04-21,0.0019513590345539326,-0.0002518819855097821,-0.002196130231758111
1999-04-22,0.004317998129584364,0.008073694707456293,0.007158605351347132
1999-04-23,0.0029726389364286045,0.0005181308947543439,-0.003947032458234565
1999-04-26,-0.0004251523754276972,-0.004402896789659981,0.0007535661065561186
1999-04-27,-0.00264280815205983,0.0014440483476785403,0.003394286426867803
1999-04-28,0.004742204793139668,0.008336066507004037,-0.002458766317157638
1999-04-29,0.006770368900070187,0.00751069247334425,-0.00245774024777028
1999-04-30,0.004542778903254694,0.002176906010460845,0.0004663328515198843
1999-05-03,0.0066948905099214785,0.003228151551555548,-0.00012870419297064098
1999-05-04,-0.0034607103326576814,-0.004929168099006663,0.012119380380233215
1999-05-05,0.0016132604822091982,0.005496521176374293,0.004380430892535798
1999-05-06,-0.003612741092662155,0.010400213599469089,0.001863437580036995
1999-05-07,-0.0020211826461809766,0.002440700978097411,-0.006176523686518681
1999-05-10,-0.002609801138713754,-0.00875827600329364,-0.0021822383004336254
1999-05-11,0.00322782967391547,0.004998119325994267,-0.001265328226123311
1999-05-12,-0.002024155867859947,-0.0038328535404215536,-0.003463930508989367
1999-05-13,0.0019135656960308815,0.0015557473402422316,0.0024115954849981275
1999-05-14,-0.0049488599038782465,-0.005948404340991685,-0.0013028222513078213
1999-05-17,0.003087956338849094,0.0012617137840246328,-0.0007535161022548973
1999-05-18,-0.0049583087034521765,0.002761542051621114,0.0022586667288159654
1999-05-19,-0.0008631153219262574,-0.010347359925593923,-0.002660618865241299
1999-05-20,0.0020712440716241544,0.0014209464470843047,-0.005673998560236135
1999-05-21,0.0030902025947014723,-0.0044940494954989075,-0.00360101265320737
1999-05-24,0.003517630534999514,0.001425297160585771,-0.00130224519197755
1999-05-25,-0.007581488807429062,-0.014474184760025476,0.0038645056188769955
1999-05-26,-0.002038246974057214,-0.0010215448039198483,-0.006747834354453312
1999-05-27,-0.003959179969503259,0.0005202614114877668,0.0027363625880943553
1999-05-28,0.00237604570296027,0.0060525650428511334,0.0027359480792335813
1999-05-31,-0.0008662286033406482,-0.00547489785050541,0.00016305661169144182
1999-06-01,-0.0066358304470692485,-0.0073670083550575905,0.005972217656263425
1999-06-02,0.003423703208699256,0.0006784485456171729,-0.00485572758608174
1999-06-03,0.0019376491613092054,0.007323632980414342,0.0007252073749368822
1999-06-04,0.003993702423306742,0.014281305262119749,0.0034716994405997554
1999-06-07,0.0017796690370664762,0.0003612941825316806,-0.007086528796888344
1999-06-08,-0.005573162298487835,-0.001005644602109711,0.004235404503748207
1999-06-09,0.0016391361783176554,0.001727956452577185,-0.002183368959529307
1999-06-10,0.006624052417257418,0.003389946341162643,0.0018228270984344168
1999-06-11,0.0010413201294281786,0.00653891454560236,0.0072744573245531316
1999-06-14,0.0008942344037320175,-0.002801029635899387,-0.006566611757619054
1999-06-15,-0.0023219703455462336,-0.007959971069798998,-0.007340499108651978
1999-06-16,0.0036706595894335538,-0.003137028163962762,-0.003572449433686184
1999-06-17,-0.0024651051358524877,0.0015801535090736573,0.003907155839406228
1999-06-18,-0.0014457180933395116,-0.007271776353461866,0.0017613458882370472
1999-06-21,-0.004532244661360731,-0.003935014577324968,-0.003317321373044224
1999-06-22,0.0010467388731724462,0.006193549386147258,-0.0003230538643192999
1999-06-23,-0.0021891404891573284,0.006915834514849907,-0.0062209778114300975
1999-06-24,0.0004592826822273114,-0.00039813418156635534,0.004698141478156871
1999-06-25,0.004277567830956373,0.005361867966628254,-0.0003951075633803757
1999-06-28,-0.0021836354869724482,-0.007223965852042756,-0.0030762698505317682
1999-06-29,-0.004989820189380458,-0.0008563178919970705,-0.00584799099786509
